time(s)
20.436707496643066
12.454785823822021
11.51528000831604
19.892481803894043
20.423587322235107
12.037940979003906
24.6659734249115
59.234524965286255
43.3050856590271
13.854182481765747
15.71263074874878
12.298993825912476
15.83773136138916
12.249207496643066
147.00381445884705
144.12949562072754
12.157150506973267
7.69070029258728
14.321141004562378
8.382507562637329
14.894430160522461
15.743793964385986
14.697715282440186
10.939271688461304
29.156543731689453
14.800742864608765
41.07239007949829
14.679809093475342
14.825047254562378
9.655338764190674
